string_len_counts_1,string_len_counts_2,string_len_counts_3,string_len_counts_4,string_len_counts_5,string_len_counts_6,string_len_counts_7,string_len_counts_8,string_len_counts_9,string_len_counts_10,string_len_counts_11,string_len_counts_12,string_len_counts_13,string_len_counts_14,string_len_counts_15,string_len_counts_16,string_len_counts_17,string_len_counts_18,string_len_counts_19,string_len_counts_20,string_len_counts_21,string_len_counts_22,string_len_counts_23,string_len_counts_24,string_len_counts_25,string_len_counts_26,string_len_counts_27,string_len_counts_28,string_len_counts_29,string_len_counts_30,string_len_counts_31,string_len_counts_32,string_len_counts_33,string_len_counts_34,string_len_counts_35,string_len_counts_36,string_len_counts_37,string_len_counts_38,string_len_counts_39,string_len_counts_40,string_len_counts_41,string_len_counts_42,string_len_counts_43,string_len_counts_44,string_len_counts_45,string_len_counts_46,string_len_counts_47,string_len_counts_48,string_len_counts_49,string_len_counts_50,string_len_counts_51,string_len_counts_52,string_len_counts_53,string_len_counts_54,string_len_counts_55,string_len_counts_56,string_len_counts_57,string_len_counts_58,string_len_counts_59,string_len_counts_60,string_len_counts_61,string_len_counts_62,string_len_counts_63,string_len_counts_64,string_len_counts_65,string_len_counts_66,string_len_counts_67,string_len_counts_68,string_len_counts_69,string_len_counts_70,string_len_counts_71,string_len_counts_72,string_len_counts_73,string_len_counts_74,string_len_counts_75,string_len_counts_76,string_len_counts_77,string_len_counts_78,string_len_counts_79,string_len_counts_80,string_len_counts_81,string_len_counts_82,string_len_counts_83,string_len_counts_84,string_len_counts_85,string_len_counts_86,string_len_counts_87,string_len_counts_88,string_len_counts_89,string_len_counts_90,string_len_counts_91,string_len_counts_92,string_len_counts_93,string_len_counts_94,string_len_counts_95,string_len_counts_96,string_len_counts_97,string_len_counts_98,string_len_counts_99,string_len_counts_0_10,string_len_counts_10_30,string_len_counts_30_60,string_len_counts_60_90,string_len_counts_0_100,string_len_counts_100_150,string_len_counts_150_250,string_len_counts_250_400,string_len_counts_400_600,string_len_counts_600_900,string_len_counts_900_1300,string_len_counts_1300_2000,string_len_counts_2000_3000,string_len_counts_3000_6000,string_len_counts_6000_15000,string_total_len,string_ratio
2541,593,129,230,59,35,27,36,21,12,18,22,15,17,10,9,9,10,5,4,5,3,3,0,6,0,1,0,1,0,0,1,0,1,0,4,1,1,1,1,2,0,2,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683,138,19,0,3840,1,0,0,0,0,0,1,0,0,1,10242,0.0581508902616279
1854,571,232,48,42,43,30,32,23,24,38,34,18,22,5,25,6,15,11,13,9,6,4,5,3,3,3,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899,222,6,0,3127,0,0,0,0,0,0,0,0,0,1,7994,0.0216851128472222
424,236,150,48,13,10,9,9,7,3,9,9,5,5,2,2,2,1,3,2,1,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,45,3,0,957,0,0,0,0,0,0,0,0,0,1,2167,0.0117567274305556
3891,1683,248,158,92,40,14,20,12,11,13,17,10,7,3,13,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6169,71,0,0,6240,0,0,0,0,0,0,0,0,0,1,8608,0.0512576219512195
10829,1189,2129,122,720,17,249,20,117,12,64,16,33,21,19,13,11,9,10,6,6,4,9,3,7,10,4,5,3,1,1,4,0,1,3,5,4,2,0,2,1,1,3,2,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15404,254,34,2,15695,1,2,0,0,0,0,0,0,0,1,27588,0.0122017238451087
971,436,241,43,18,10,5,9,11,11,10,12,3,6,2,14,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755,57,0,0,1812,0,0,0,0,0,0,0,0,0,1,3125,0.00133381023273601
923,392,134,68,12,7,3,8,2,5,7,7,3,2,2,4,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554,30,0,0,1584,0,0,0,0,0,0,0,0,0,1,2425,0.00103503674060315
623,186,62,16,8,2,4,6,10,8,14,17,3,11,6,6,5,6,5,6,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,85,0,0,1010,0,0,0,0,0,0,0,0,0,1,2523,0.00598026016383495
24577,1590,850,427,76,62,77,56,43,31,48,39,28,45,30,21,20,20,20,11,9,6,13,5,9,12,8,6,2,2,3,5,1,1,3,4,5,1,2,3,2,3,4,3,2,0,2,1,0,1,0,3,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27789,354,53,3,28200,2,2,0,0,0,0,1,0,0,1,41676,0.0801165723425197
11276,4994,23,5,5,5,3,9,12,7,15,15,12,15,9,9,3,5,7,3,7,2,3,4,3,2,1,4,0,1,0,4,0,1,0,6,1,2,1,2,1,2,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16339,120,28,0,16489,0,0,0,0,0,0,0,0,0,1,19940,0.101420084635417
1026,445,226,40,19,10,2,13,7,14,14,12,8,6,2,6,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802,54,0,0,1856,0,0,0,0,0,0,0,0,0,1,3069,0.00130990835336538
257,1217,91,24,12,6,4,5,9,10,11,14,8,15,8,9,6,7,6,4,4,5,2,3,4,3,3,1,0,5,0,1,2,2,0,3,1,0,1,1,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1635,118,21,6,1780,0,0,0,0,1,0,0,0,0,2,13916,0.109595514112903
535,93,35,10,3,2,1,18,14,16,22,32,16,28,12,10,3,9,6,7,3,3,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,162,0,0,889,0,0,0,0,0,0,0,0,0,1,3595,0.00613766116695804
9250,3748,1650,687,287,136,70,46,20,15,15,13,2,11,3,2,2,4,5,5,3,3,5,1,2,0,2,0,0,0,0,2,0,0,0,4,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15909,78,15,0,16002,0,0,0,0,0,0,0,0,0,1,22698,0.04736328125
9686,3269,1633,828,493,240,144,78,26,8,5,7,3,5,3,3,1,1,1,4,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16405,38,1,0,16444,0,0,0,0,0,0,0,0,0,1,24383,0.0356459931699102
285176,858,373,64,107,31,43,20,15,6,21,14,7,13,4,4,2,3,6,5,3,2,5,1,2,6,2,0,0,1,0,1,0,0,0,3,2,0,0,1,1,0,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,286693,101,16,0,286811,1,2,0,0,0,0,0,0,0,1,290996,0.127776880058453
433,1505,214,75,11,8,2,4,9,8,19,16,7,6,6,11,0,3,5,5,7,0,0,2,2,1,1,4,0,2,0,0,2,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269,97,10,5,2381,0,0,0,0,1,0,0,0,0,2,18251,0.143735824092742
31190,13938,2267,1728,800,330,62,108,64,21,12,18,10,8,5,9,3,4,4,2,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50508,83,0,0,50591,0,0,0,0,0,0,0,0,0,1,63609,0.047783203125
334,1506,218,79,11,5,2,5,9,8,19,16,7,6,6,11,0,3,5,5,7,0,0,2,2,1,1,4,0,2,0,0,2,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2177,97,10,5,2290,0,0,0,0,1,0,0,0,1,1,9531,0.0750614289314516
1183,277,121,45,20,8,4,6,6,12,14,16,6,11,0,8,2,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682,65,0,0,1747,0,0,0,0,0,0,0,0,0,1,3073,0.00130932659794939
29219,1220,838,76,328,25,142,29,85,24,63,23,26,20,22,8,11,6,10,5,7,5,8,1,3,10,4,5,2,1,1,3,0,1,2,4,4,1,0,2,1,1,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31986,240,29,0,32256,1,2,0,0,0,0,0,0,0,1,41162,0.0204254398501016
6976,1629,607,240,69,48,39,37,27,16,36,27,53,28,24,48,24,15,20,21,14,17,14,15,20,23,9,14,10,8,13,13,6,10,15,8,10,12,5,8,6,6,5,7,2,2,2,1,1,2,0,4,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9688,440,143,2,10274,2,3,0,0,1,0,0,0,0,1,27075,0.0342492612532383
987,354,188,38,23,7,9,7,3,4,6,7,3,4,2,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,29,0,0,1649,0,0,0,0,0,0,0,0,0,1,2424,0.000775618446920052
10691,1718,918,174,156,29,62,25,28,13,21,11,13,12,16,8,14,6,9,4,3,4,4,0,4,13,4,6,2,1,1,4,0,1,2,4,3,1,0,2,1,1,3,2,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13814,155,31,0,14001,1,2,0,0,0,0,0,0,0,1,20587,0.0170771645287376
9534,6091,874,504,116,43,32,23,15,18,36,33,22,29,30,26,12,18,18,15,14,6,6,8,4,7,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17250,291,3,1,17545,0,0,0,0,0,0,0,0,0,1,25046,0.107276247258772
2358,709,328,117,50,8,5,6,11,9,13,23,17,6,10,12,21,14,4,22,8,13,10,4,1,8,5,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,195,2,0,3798,0,0,1,0,0,0,0,0,0,1,8306,0.00307713510053111
441,1500,214,81,11,5,2,4,9,8,19,16,7,6,6,11,0,3,5,5,7,0,0,2,2,1,1,4,0,2,0,0,2,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2275,97,10,5,2387,0,0,0,0,1,0,0,0,0,1,22410,0.176490045362903
1038,424,318,39,22,13,5,11,5,8,20,10,8,6,4,6,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883,58,4,0,1945,0,0,0,0,0,0,0,0,0,1,3290,0.00140423541302448
1013,449,225,43,19,10,2,13,7,14,14,12,8,6,2,6,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,54,0,0,1849,0,0,0,0,0,0,0,0,0,1,3071,0.00131076199191434
457,1504,215,82,11,5,3,4,9,8,19,16,7,6,6,11,0,3,5,5,7,0,0,2,2,1,1,4,0,2,0,0,2,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298,97,10,5,2410,0,0,0,0,1,0,0,0,0,1,22445,0.176765688004032
2972,472,147,76,15,20,6,16,11,11,13,15,7,14,4,5,2,3,4,4,3,2,5,1,2,6,2,0,0,1,0,1,0,0,0,3,2,0,0,1,1,0,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3746,93,16,0,3856,1,2,0,0,0,0,0,0,0,1,7321,0.00386873055330087
2623,1269,407,72,29,16,21,7,21,18,14,15,12,8,20,9,16,18,11,3,2,5,9,7,4,6,7,1,3,1,1,1,2,3,1,4,4,0,3,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4483,171,25,0,4679,1,0,0,0,0,0,0,0,0,1,9503,0.0515570746527778
2497,519,242,59,20,17,24,13,15,8,20,20,8,15,13,8,4,4,10,4,0,3,2,2,2,1,3,0,0,1,2,4,3,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3414,120,16,0,3550,0,0,0,0,0,0,0,0,0,1,6631,0.0426025390625
617,183,50,17,12,1,1,5,10,8,14,17,3,11,6,6,5,6,5,6,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,85,0,0,989,0,0,0,0,0,0,0,0,0,1,2491,0.00596229702818627
20860,497,1079,36,298,16,71,28,42,22,31,37,22,33,16,15,5,11,11,5,6,5,11,1,4,11,4,5,2,1,1,3,0,1,2,4,4,1,0,2,1,1,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22949,236,29,0,23215,1,2,0,0,0,0,0,0,0,1,31119,0.00912054274834934
18712,7360,1986,1155,733,297,78,80,51,23,15,23,15,11,6,13,6,4,6,0,2,0,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30475,110,0,0,30585,0,0,0,0,0,0,0,0,0,1,41641,0.0312807992788462
5466,1211,629,103,62,31,22,25,15,9,16,21,15,13,11,12,9,5,7,6,5,2,3,4,1,1,2,0,0,0,1,2,3,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7573,133,12,0,7718,0,0,1,1,0,0,0,0,0,1,11741,0.0609884059175532
2768,683,413,118,52,32,30,17,23,17,25,20,9,8,11,14,7,9,10,10,12,13,9,8,3,4,6,5,3,4,4,3,3,1,0,3,1,2,1,3,1,1,1,2,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,2,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4153,190,32,20,4395,6,0,0,0,0,0,1,0,0,1,14315,0.0360296190399485
903,361,123,96,21,7,4,7,1,3,8,6,1,4,4,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,31,0,0,1557,0,0,0,0,0,0,0,0,0,1,2467,0.00105296315013112
9809,1054,2680,143,839,12,207,33,82,21,56,39,30,38,20,17,5,12,11,8,6,4,11,2,5,12,4,5,2,1,1,3,0,1,2,4,4,1,0,2,1,1,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14880,288,29,0,15198,1,2,0,0,0,0,0,0,0,1,27373,0.0118490449080231
14114,1434,385,74,74,18,23,19,19,11,17,16,9,20,12,12,9,9,11,6,6,4,9,3,7,10,4,5,3,1,1,4,0,1,3,5,4,2,0,2,1,1,3,2,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16171,173,34,2,16381,1,2,0,0,0,0,0,0,0,1,22497,0.0110068770353206
423,1500,214,74,11,5,2,4,9,8,19,16,7,6,6,11,0,3,5,5,7,0,0,2,2,1,1,4,0,2,0,0,2,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,97,10,5,2362,0,0,0,0,1,0,0,0,0,2,18176,0.143145161290323
9064,1984,965,252,132,30,51,25,27,14,19,11,13,12,15,8,15,6,9,4,3,3,4,0,4,12,4,7,2,1,1,4,0,1,2,4,3,1,0,2,1,1,3,2,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12544,152,31,0,12728,1,2,0,0,0,0,0,0,0,1,19355,0.0160525957847733
2461,718,150,163,7,77,6,39,9,19,14,14,5,12,8,5,3,3,4,4,3,2,5,2,2,6,2,0,0,1,0,1,0,0,0,3,2,0,0,1,1,0,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3649,95,16,0,3761,1,2,0,0,0,0,0,0,0,1,8001,0.00425570618872549
77307,42699,2080,49,14,7,6,7,16,10,13,18,12,18,12,9,3,7,6,2,6,6,3,1,1,1,3,1,3,2,2,3,1,2,1,3,1,2,1,2,1,0,2,2,1,1,0,1,0,0,0,3,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122195,127,33,4,122359,0,0,0,0,0,0,0,0,0,1,126485,0.0968029058091693
978,427,222,44,18,11,3,10,10,10,10,12,2,4,2,14,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733,54,0,0,1787,0,0,0,0,0,0,0,0,0,1,3048,0.0013009451486014
1899,1063,394,114,32,20,12,20,16,12,20,34,16,29,10,10,1,10,7,6,3,4,7,1,3,0,1,0,0,0,0,2,0,0,0,4,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582,162,15,0,3759,0,0,0,0,0,0,0,0,0,1,7652,0.0137365004595588
79,60,4,31,1,0,1,8,3,3,4,6,1,8,4,3,4,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,37,0,0,227,0,0,0,0,0,0,0,0,0,1,961,0.000657196472338936
986,401,186,39,20,8,4,5,4,4,7,8,3,4,2,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,31,0,0,1688,0,0,0,0,0,0,0,0,0,1,2444,0.000782017939056357
655,533,177,118,3,8,3,10,10,13,23,16,15,20,10,13,2,5,2,3,2,0,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,120,1,0,1651,0,0,0,1,0,0,0,0,0,1,4518,0.0290270353618421
1462,695,240,26,21,9,11,11,9,6,10,10,5,5,3,3,1,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490,43,3,0,2536,0,0,0,0,0,0,0,0,0,1,3682,0.0299641927083333
948,409,199,46,23,11,2,8,11,13,12,6,0,10,6,12,2,4,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,58,0,0,1728,0,0,0,0,0,0,0,0,0,1,3098,0.00132228611232517
260,165,960,488,44,6,7,10,11,10,12,14,12,10,6,15,2,7,4,3,3,2,4,1,5,4,3,1,1,0,3,2,1,0,2,2,0,1,1,1,0,0,1,0,1,4,0,0,1,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1961,109,26,3,2100,0,1,0,0,1,0,0,0,1,1,12436,0.0979397681451613
